Time,Distance path,Collided,Lateral Response,Distance Actor,Stopping Distance,Crossing Border,Dangerous,Player Loc X,Player Loc Y,Player Loc Z
2023-03-29 15:50:18.234480,0.11391678737898468,False,,,,,,129.5713653564453,-72.4820556640625,7.887020587921143
2023-03-29 15:50:18.738675,0.11391678737898468,False,0,37.48159422056365,3.79167,False,False,129.5713653564453,-72.4820556640625,7.887020587921143
2023-03-29 15:50:19.244432,0.11391678737898468,False,0,37.6557446221826,3.79167,False,False,129.5713653564453,-72.4820556640625,7.887020587921143
2023-03-29 15:50:19.749228,0.11391678737898468,False,0,37.823147137783685,3.79167,False,False,129.5713653564453,-72.4820556640625,7.887020587921143
2023-03-29 15:50:20.254187,0.11391678737898468,False,0,38.01738355882857,3.79167,False,False,129.5713653564453,-72.4820556640625,7.887020587921143
2023-03-29 15:50:20.757951,0.11391678737898468,False,0,38.23620868774402,3.79167,False,False,129.5713653564453,-72.4820556640625,7.887020587921143
2023-03-29 15:50:21.263486,0.11391678737898468,False,0,38.4612622805515,3.79167,False,False,129.5713653564453,-72.4820556640625,7.887020587921143
2023-03-29 15:50:21.767400,0.11391678737898468,False,0,36.724747332380915,3.79167,False,False,129.5713653564453,-72.4820556640625,7.887020587921143
2023-03-29 15:50:21.771239,0.11391678737898468,False,0,38.72932554988048,3.79167,False,False,129.5713653564453,-72.4820556640625,7.887020587921143
2023-03-29 15:50:22.274391,0.11391678737898468,False,0,38.98574493163269,3.79167,False,False,129.5713653564453,-72.4820556640625,7.887020587921143
2023-03-29 15:50:22.277598,0.11391678737898468,False,0,36.767608092425334,3.79167,False,False,129.5713653564453,-72.4820556640625,7.887020587921143
2023-03-29 15:50:22.781981,0.11391678737898468,False,0,36.831047632440544,3.79167,False,False,129.5713653564453,-72.4820556640625,7.887020587921143
2023-03-29 15:50:22.785708,0.11391678737898468,False,0,39.33974913458962,3.79167,False,False,129.5713653564453,-72.4820556640625,7.887020587921143
2023-03-29 15:50:23.288894,0.11391678737898468,False,0,39.71685622710214,3.79167,False,False,129.5713653564453,-72.4820556640625,7.887020587921143
2023-03-29 15:50:23.291648,0.11391678737898468,False,0,36.90029138380262,3.79167,False,False,129.5713653564453,-72.4820556640625,7.887020587921143
2023-03-29 15:50:23.794884,0.11391678737898468,False,0,36.9837089616806,3.79167,False,False,129.5713653564453,-72.4820556640625,7.887020587921143
2023-03-29 15:50:23.797097,0.11391678737898468,False,0,40.04260731243215,3.79167,False,False,129.5713653564453,-72.4820556640625,7.887020587921143
