Time,Distance path,Collided,Lateral Response,Distance Actor,Stopping Distance,Crossing Border,Dangerous,Player Loc X,Player Loc Y,Player Loc Z
2023-03-29 16:09:48.740939,0.5358779320566983,False,0,7.189678769520329,12.6131,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:48.742364,0.5358779320566983,False,0,27.905235978301214,12.6131,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:48.743775,0.5358779320566983,False,0,6.663358468386002,12.6131,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:48.757436,0.5358779320566983,False,0,91.75909242290396,12.6131,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:49.259722,0.6329407387454677,False,0,73.39400611369126,12.5195,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:49.262440,0.6329407387454677,False,0,8.847066273045707,12.5195,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:49.264265,0.6329407387454677,False,0,18.938036727231662,12.5195,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:49.265513,0.6329407387454677,False,0,7.802608479880967,12.5195,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:49.266796,0.6329407387454677,False,0,92.15369542501541,12.5195,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:49.268157,0.6329407387454677,False,0,29.085144063207746,12.5195,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:49.770046,0.8534284709727681,False,0,9.364972176889685,13.7101,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:49.772436,0.8534284709727681,False,0,75.16215568344901,13.7101,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:49.773607,0.8534284709727681,False,0,92.92261845768769,13.7101,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:49.774720,0.8534284709727681,False,0,30.858290417152848,13.7101,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:49.775828,0.8534284709727681,False,0,11.016130829769706,13.7101,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:49.777078,0.8534284709727681,False,0,20.861501195793544,13.7101,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:50.279525,0.8846921770802738,False,0,76.86199414504406,14.5136,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:50.282863,0.8846921770802738,False,0,22.82072412573104,14.5136,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:50.285979,0.8846921770802738,False,0,10.811490768441491,14.5136,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:50.288590,0.8846921770802738,False,0,32.69394559880597,14.5136,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:50.290984,0.8846921770802738,False,0,93.91143410150197,14.5136,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:50.293169,0.8846921770802738,False,0,13.030782264207165,14.5136,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:50.795710,0.8151764245463955,False,0,15.627677882511573,14.7111,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:50.798906,0.8151764245463955,False,0,79.00901108756219,14.7111,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:50.801422,0.8151764245463955,False,0,95.63342187311962,14.7111,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:50.804523,0.8151764245463955,False,0,25.621857159420934,14.7111,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:50.806153,0.8151764245463955,False,0,12.522775116267457,14.7111,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:50.807380,0.8151764245463955,False,0,35.44271963643509,14.7111,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:51.309373,0.6974696447272715,False,0,80.70232420389154,17.0662,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:51.311820,0.6974696447272715,False,0,13.814763065111322,17.0662,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:51.313280,0.6974696447272715,False,0,38.03030863563201,17.0662,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:51.314635,0.6974696447272715,False,0,97.54133822500405,17.0662,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:51.320145,0.6974696447272715,False,0,28.23330668863105,17.0662,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:51.321587,0.6974696447272715,False,0,17.787002291490694,17.0662,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:51.823782,0.653975417496975,False,0,30.947365693837774,17.7201,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:51.826930,0.653975417496975,False,0,20.078513976707818,17.7201,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:51.828973,0.653975417496975,False,0,15.332793970096168,17.7201,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:51.830944,0.653975417496975,False,0,99.63758754070685,17.7201,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:51.833066,0.653975417496975,False,0,82.38946607145526,17.7201,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:51.835646,0.653975417496975,False,0,40.35949360401232,17.7201,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:52.338627,0.2695760245340361,False,0,34.45741595941094,20.2214,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:52.341842,0.2695760245340361,False,0,42.98321127488682,20.2214,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:52.344325,0.2695760245340361,False,0,17.5783598932162,20.2214,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:52.346339,0.2695760245340361,False,0,23.18589573126164,20.2214,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:52.348435,0.2695760245340361,False,0,84.50266100441705,20.2214,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:52.850992,0.18205792056520623,False,0,37.69878423667174,23.8154,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
2023-03-29 16:09:52.854179,0.18205792056520623,False,0,45.51048479995284,23.8154,False,False,129.57127380371094,-72.48213958740234,7.887035846710205
