Time,Distance path,Collided,Lateral Response,Distance Actor,Stopping Distance,Crossing Border,Dangerous
2023-03-29 14:43:26.946020,0.11383397210158479,False,,,,,
2023-03-29 14:43:27.449499,0.11383397210158479,False,0,37.52251765819532,3.79167,False,False
2023-03-29 14:43:27.952637,0.11383397210158479,False,0,37.68699567708426,3.79167,False,False
2023-03-29 14:43:28.456660,0.11383397210158479,False,0,37.866787702889674,3.79167,False,False
2023-03-29 14:43:28.961529,0.11383397210158479,False,0,38.05647341052082,3.79167,False,False
2023-03-29 14:43:29.467111,0.11383397210158479,False,0,38.281518250515845,3.79167,False,False
2023-03-29 14:43:29.971989,0.11383397210158479,False,0,38.522892022969806,3.79167,False,False
2023-03-29 14:43:30.476652,0.11383397210158479,False,0,36.733086991194895,3.79167,False,False
2023-03-29 14:43:30.481053,0.11383397210158479,False,0,38.8133307235525,3.79167,False,False
2023-03-29 14:43:30.983206,0.11383397210158479,False,0,36.78207399309456,3.79167,False,False
2023-03-29 14:43:30.985811,0.11383397210158479,False,0,39.0903240660407,3.79167,False,False
2023-03-29 14:43:31.487704,0.11383397210158479,False,0,39.40508823947908,3.79167,False,False
2023-03-29 14:43:31.490693,0.11383397210158479,False,0,36.840088953484226,3.79167,False,False
2023-03-29 14:43:31.992522,0.11383397210158479,False,0,36.915405577153116,3.79167,False,False
2023-03-29 14:43:31.996231,0.11383397210158479,False,0,39.79451576911501,3.79167,False,False
2023-03-29 14:43:32.499172,0.11383397210158479,False,0,37.00340809550823,3.79167,False,False
2023-03-29 14:43:32.501570,0.11383397210158479,False,0,40.111905787032704,3.79167,False,False
2023-03-29 14:43:33.003648,0.11383397210158479,False,0,40.363879413885776,3.79167,False,False
2023-03-29 14:43:33.006606,0.11383397210158479,False,0,37.10557051929856,3.79167,False,False
2023-03-29 14:43:33.508540,0.11383397210158479,False,0,40.64087644422694,3.79167,False,False
2023-03-29 14:43:33.512456,0.11383397210158479,False,0,37.23824418933685,3.79167,False,False
2023-03-29 14:43:34.015669,0.11378369350654426,False,0,37.37217621316943,3.79167,False,False
2023-03-29 14:43:34.019136,0.11378369350654426,False,0,40.90036954290272,3.79167,False,False
2023-03-29 14:43:34.522438,0.11379169954887619,False,0,37.52055477824452,3.79167,False,False
2023-03-29 14:43:34.525018,0.11379169954887619,False,0,41.170146341988826,3.79167,False,False
2023-03-29 14:43:35.027777,0.23673492546435654,False,0,37.550736148361864,5.2995,False,False
2023-03-29 14:43:35.030925,0.23673492546435654,False,0,41.32548026093091,5.2995,False,False
2023-03-29 14:43:35.533340,0.24847017711380692,False,0,37.249559611799405,6.97391,False,False
2023-03-29 14:43:35.536456,0.24847017711380692,False,0,41.15574928907482,6.97391,False,False
2023-03-29 14:43:36.039736,0.34927430730004766,False,0,36.59059756437445,8.82492,False,False
2023-03-29 14:43:36.043874,0.34927430730004766,False,0,40.674319834362336,8.82492,False,False
2023-03-29 14:43:36.547226,0.14845719816978034,False,0,35.64801865720037,10.6761,False,False
2023-03-29 14:43:36.549959,0.14845719816978034,False,0,39.895427680469375,10.6761,False,False
2023-03-29 14:43:37.051732,0.26626778816587754,False,0,34.62802452837755,10.7436,False,False
2023-03-29 14:43:37.055261,0.26626778816587754,False,0,39.03463215346616,10.7436,False,False
2023-03-29 14:43:37.558491,0.2819878638688743,False,0,31.168659653920553,12.7596,False,False
2023-03-29 14:43:37.561572,0.2819878638688743,False,0,37.917199471525926,12.7596,False,False
2023-03-29 14:43:37.562652,0.2819878638688743,False,0,33.34201650890196,12.7596,False,False
2023-03-29 14:43:38.064362,0.40518440209782264,False,0,29.374390742955466,14.7268,False,False
2023-03-29 14:43:38.066886,0.40518440209782264,False,0,36.620415576925005,14.7268,False,False
2023-03-29 14:43:38.068255,0.40518440209782264,False,0,31.866130866715945,14.7268,False,False
2023-03-29 14:43:38.570197,0.28886907716615107,False,0,27.420921103689963,16.5728,False,False
2023-03-29 14:43:38.573738,0.28886907716615107,False,0,35.22221760622127,16.5728,False,False
2023-03-29 14:43:38.577037,0.28886907716615107,False,0,30.285653343342588,16.5728,False,False
2023-03-29 14:43:39.079783,0.20086994228529914,False,0,25.195642403437194,18.4484,False,False
2023-03-29 14:43:39.082899,0.20086994228529914,False,0,28.51471909646011,18.4484,False,False
2023-03-29 14:43:39.085184,0.20086994228529914,False,0,33.67416881124056,18.4484,False,False
2023-03-29 14:43:39.587779,0.2743705804909996,False,0,22.73756740488194,20.3534,False,False
2023-03-29 14:43:39.591146,0.2743705804909996,False,0,32.042466450288174,20.3534,False,False
2023-03-29 14:43:39.593417,0.2743705804909996,False,0,26.509599748071242,20.3534,False,False
2023-03-29 14:43:40.095354,0.37882029110198917,False,0,20.02062467263997,22.3205,False,True
2023-03-29 14:43:40.098927,0.37882029110198917,False,0,24.27939606116974,22.3205,False,False
2023-03-29 14:43:40.101411,0.37882029110198917,False,0,30.35905072951525,22.3205,False,False
2023-03-29 14:43:40.604498,0.1461998407288513,False,0,21.866988007231154,24.4055,False,False
2023-03-29 14:43:40.608214,0.1461998407288513,False,0,16.95962086068372,24.4055,False,True
2023-03-29 14:43:40.609182,0.1461998407288513,False,0,28.647180975624853,24.4055,False,False
2023-03-29 14:43:41.111078,0.20317608159532896,False,0,13.655229961217628,26.5581,False,True
2023-03-29 14:43:41.114701,0.20317608159532896,False,0,19.459062073073948,26.5581,False,False
