Time,Distance path,Collided,Lateral Response,Distance Actor,Stopping Distance,Crossing Border,Dangerous
2023-03-29 14:45:11.369844,0.11383807636872555,False,,,,,
2023-03-29 14:45:11.873529,0.11383807636872555,False,0,37.421007737805326,3.79167,False,False
2023-03-29 14:45:12.378054,0.11383807636872555,False,0,37.591448971508676,3.79167,False,False
2023-03-29 14:45:12.882479,0.11383807636872555,False,0,37.75628294305053,3.79167,False,False
2023-03-29 14:45:13.387798,0.11383807636872555,False,0,37.964542664412406,3.79167,False,False
2023-03-29 14:45:13.891819,0.11383807636872555,False,0,38.170705260504555,3.79167,False,False
2023-03-29 14:45:14.395718,0.11383807636872555,False,0,38.39636825803101,3.79167,False,False
2023-03-29 14:45:14.899328,0.11383807636872555,False,0,36.71411143627988,3.79167,False,False
2023-03-29 14:45:14.902064,0.11383807636872555,False,0,38.640318126772186,3.79167,False,False
2023-03-29 14:45:15.403700,0.11383807636872555,False,0,36.75697690335081,3.79167,False,False
2023-03-29 14:45:15.406537,0.11383807636872555,False,0,38.95191872460497,3.79167,False,False
2023-03-29 14:45:15.909028,0.11383807636872555,False,0,36.80744526702069,3.79167,False,False
2023-03-29 14:45:15.912534,0.11383807636872555,False,0,39.23054827716593,3.79167,False,False
2023-03-29 14:45:16.415797,0.11383807636872555,False,0,39.57588453519431,3.79167,False,False
2023-03-29 14:45:16.418937,0.11383807636872555,False,0,36.871631597127575,3.79167,False,False
2023-03-29 14:45:16.922320,0.11383807636872555,False,0,36.949351404801284,3.79167,False,False
2023-03-29 14:45:16.925958,0.11383807636872555,False,0,39.9227036786555,3.79167,False,False
2023-03-29 14:45:17.429145,0.11383807636872555,False,0,40.24475723238971,3.79167,False,False
2023-03-29 14:45:17.432137,0.11383807636872555,False,0,37.057209221574986,3.79167,False,False
2023-03-29 14:45:17.934821,0.11383807636872555,False,0,40.48582608472979,3.79167,False,False
2023-03-29 14:45:17.938194,0.11383807636872555,False,0,37.16552945802532,3.79167,False,False
2023-03-29 14:45:18.440877,0.11377411103051306,False,0,40.73244695659036,3.79167,False,False
2023-03-29 14:45:18.443738,0.11377411103051306,False,0,37.28782852780027,3.79167,False,False
2023-03-29 14:45:18.946171,0.1137395843855166,False,0,41.02611862788998,3.79167,False,False
2023-03-29 14:45:18.949388,0.1137395843855166,False,0,37.44406402748388,3.79167,False,False
2023-03-29 14:45:19.452419,0.23810657696518772,False,0,41.171451905138355,5.27943,False,False
2023-03-29 14:45:19.456159,0.23810657696518772,False,0,37.46635391770162,5.27943,False,False
2023-03-29 14:45:19.959243,0.254693928859234,False,0,37.169715213818755,6.93594,False,False
2023-03-29 14:45:19.962611,0.254693928859234,False,0,41.012899007678605,6.93594,False,False
2023-03-29 14:45:20.465702,0.3697002046384473,False,0,36.45302499585871,8.91816,False,False
2023-03-29 14:45:20.468135,0.3697002046384473,False,0,40.47601151836995,8.91816,False,False
2023-03-29 14:45:20.970883,0.1708360985004794,False,0,35.64582128372052,10.5108,False,False
2023-03-29 14:45:20.974619,0.1708360985004794,False,0,39.83040648961903,10.5108,False,False
2023-03-29 14:45:21.478488,0.2363785242372221,False,0,34.45714662483217,10.728,False,False
