Time,Distance path,Collided,Lateral Response,Distance Actor,Stopping Distance,Crossing Border,Dangerous
2023-03-29 15:31:10.439207,0.11388151336896876,False,,,,,
2023-03-29 15:31:10.943298,0.11388151336896876,False,0,37.437626606334355,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:11.448705,0.11388151336896876,False,0,37.59662038003821,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:11.953687,0.11388151336896876,False,0,37.77985544300431,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:12.459044,0.11388151336896876,False,0,37.96316881069252,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:12.961668,0.11388151336896876,False,0,38.173093002638076,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:13.465397,0.11388151336896876,False,0,38.39302041368467,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:13.969469,0.11388151336896876,False,0,38.660337322717986,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:13.973159,0.11388151336896876,False,0,36.71377996817892,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:14.476999,0.11388151336896876,False,0,36.7511407528267,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:14.480917,0.11388151336896876,False,0,38.93071543930754,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:14.983117,0.11388151336896876,False,0,36.80841877166694,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:14.986323,0.11388151336896876,False,0,39.25336483135524,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:15.489312,0.11388151336896876,False,0,36.868809205374475,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:15.492564,0.11388151336896876,False,0,39.582399163340774,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:15.995924,0.11388151336896876,False,0,36.952370436004706,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:15.999130,0.11388151336896876,False,0,39.952266037865094,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:16.502455,0.11388151336896876,False,0,37.05298352458271,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:16.505912,0.11388151336896876,False,0,40.25339809000572,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:17.009363,0.11385410350895053,False,0,37.164626172876666,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:17.012865,0.11385410350895053,False,0,40.50423581085833,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:17.516498,0.11373532703306245,False,0,37.2926514508133,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:17.519988,0.11373532703306245,False,0,40.761761944687066,3.79167,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:18.023388,0.15351113471067734,False,0,37.39209529219587,4.64262,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:18.027540,0.15351113471067734,False,0,40.985782368061116,4.64262,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:18.530342,0.4835997035644134,False,0,40.89338371064967,6.54806,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:18.533442,0.4835997035644134,False,0,37.14390567644203,6.54806,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:19.036404,0.3384857360880342,False,0,36.62903058311145,8.17535,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:19.039421,0.3384857360880342,False,0,40.52601662135024,8.17535,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:19.542365,0.4393014130307432,False,0,35.82362313989534,9.9035,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:19.545166,0.4393014130307432,False,0,39.88898417413637,9.9035,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:20.047616,0.25356026363171785,False,0,34.73336960284413,10.7407,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:20.049950,0.25356026363171785,False,0,39.001135470553905,10.7407,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:20.551712,0.1931740013611059,False,0,33.540409868452166,11.9754,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:20.555563,0.1931740013611059,False,0,37.98296653051244,11.9754,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:21.059718,0.1520209888452627,False,0,36.75953645547905,14.0318,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:21.062454,0.1520209888452627,False,0,32.09255992073303,14.0318,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:21.064092,0.1520209888452627,False,0,30.048114120525998,14.0318,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:21.566403,0.1159127586345984,False,0,30.490790465676252,15.9186,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
2023-03-29 15:31:21.569739,0.1159127586345984,False,0,35.36337969924994,15.9186,False,False,129.57142639160156,-72.48209381103516,7.88704776763916
