Time,Distance path,Collided,Lateral Response,Distance Actor,Stopping Distance,Crossing Border,Dangerous,Player Loc X,Player Loc Y,Player Loc Z
2023-03-29 16:02:42.201330,0.1137448931894678,False,,,,,,129.57144165039062,-72.4820556640625,7.887184143066406
2023-03-29 16:02:42.705186,0.1137448931894678,False,0,37.512649059293516,3.79167,False,False,129.57144165039062,-72.4820556640625,7.887184143066406
2023-03-29 16:02:43.209865,0.1137448931894678,False,0,37.68481224966722,3.79167,False,False,129.57144165039062,-72.4820556640625,7.887184143066406
2023-03-29 16:02:43.713659,0.1137448931894678,False,0,37.874568180531874,3.79167,False,False,129.57144165039062,-72.4820556640625,7.887184143066406
2023-03-29 16:02:44.216889,0.1137448931894678,False,0,38.060663200060745,3.79167,False,False,129.57144165039062,-72.4820556640625,7.887184143066406
2023-03-29 16:02:44.721993,0.1137448931894678,False,0,38.29205256506883,3.79167,False,False,129.57144165039062,-72.4820556640625,7.887184143066406
2023-03-29 16:02:45.225670,0.1137448931894678,False,0,38.52400757271887,3.79167,False,False,129.57144165039062,-72.4820556640625,7.887184143066406
2023-03-29 16:02:45.729943,0.1137448931894678,False,0,36.734674407726914,3.79167,False,False,129.57144165039062,-72.4820556640625,7.887184143066406
2023-03-29 16:02:45.732473,0.1137448931894678,False,0,38.81264589571428,3.79167,False,False,129.57144165039062,-72.4820556640625,7.887184143066406
2023-03-29 16:02:46.235076,0.1137448931894678,False,0,36.77847513587674,3.79167,False,False,129.57144165039062,-72.4820556640625,7.887184143066406
2023-03-29 16:02:46.238671,0.1137448931894678,False,0,39.055020844869745,3.79167,False,False,129.57144165039062,-72.4820556640625,7.887184143066406
2023-03-29 16:02:46.741758,0.1137448931894678,False,0,39.40128164384236,3.79167,False,False,129.57144165039062,-72.4820556640625,7.887184143066406
2023-03-29 16:02:46.746056,0.1137448931894678,False,0,36.840807303675355,3.79167,False,False,129.57144165039062,-72.4820556640625,7.887184143066406
2023-03-29 16:02:47.249776,0.1137448931894678,False,0,36.91815554432015,3.79167,False,False,129.57144165039062,-72.4820556640625,7.887184143066406
